,Unnamed: 0.1,Unnamed: 0,PSNR_before,PSNR_after,SSIM_before,SSIM_after,m00,m01,m02,m10,m11,m12,a,b,sigma,iso,gt_out,gt_out_ccm,deg_out,deg_out_ccm,deg_out_cfa,loss,bad,ra,rb,rsigma,ga,gb,gsigma,ba,bb,bsigma,r2_after,after,r2_before,mean_after,mean_before,gt_black_0,deg_black_0,gt_black_1,deg_black_1,gt_black_2,deg_black_2,gt_black_3,deg_black_3
2102,2102,2102,50.7978497001,51.592162013,0.992857754031,0.993798098646,1.0,0.0,-0.300000011921,0.0,1.0,-0.0,0.00105203,0.967208,0.00151696,400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-headless-statue-A7C_ISO400_sha1=fcc0df84372a7a89f3b4322a57cf176f0a83369f.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-headless-statue-A7C_ISO400_sha1=fcc0df84372a7a89f3b4322a57cf176f0a83369f.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-headless-statue-A7C_ISO400_sha1=b5379d3355f5967fc237ddaaa876f2c0a905383e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-headless-statue-A7C_ISO400_sha1=b5379d3355f5967fc237ddaaa876f2c0a905383e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-headless-statue-A7C_ISO400_sha1=b5379d3355f5967fc237ddaaa876f2c0a905383e.arw_pattern.npy,0.0003237428609281,False,0.0010443222709,0.9676714539527892,0.0011605493491515,0.0010128309950232,0.9684929847717284,0.0015821302076801,0.001225599553436,0.962201714515686,0.0009158952743746,0.990697352055847,0.990697352055847,0.9894396774904104,-2.138110577476482e-09,0.0002248163655167,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2103,2103,2103,53.3101971673,53.3221323101,0.995178356612,0.995187052832,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-2.70427e-05,1.00083,0.00117825,160.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO160_sha1=e16afe1ba60da60d6494647af3ba51f6fc4e7261.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO160_sha1=e16afe1ba60da60d6494647af3ba51f6fc4e7261.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO160_sha1=e16afe1ba60da60d6494647af3ba51f6fc4e7261.arw_pattern.npy,8.94882541615516e-05,False,-2.007799230341334e-05,1.0008153915405271,0.0010578095680102,-4.8875041102292016e-05,1.0007281303405762,0.0011748587712645,5.981831782264635e-05,0.9981316924095154,0.0005739465123042,0.9959581436758334,0.9959581436758334,0.9959641573811094,-4.0563410963478925e-10,2.1373891286202703e-05,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2104,2104,2104,52.7502108731,52.7502108731,0.994589640939,0.994589640939,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000610813,1.01549,0.00165434,400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO400_sha1=8626244f8625dddd2ebb662de1ebda6a532827c0.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO400_sha1=8626244f8625dddd2ebb662de1ebda6a532827c0.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO400_sha1=8626244f8625dddd2ebb662de1ebda6a532827c0.arw_pattern.npy,0.0001318915892625,False,-0.0006661380175501,1.0181612968444824,0.0014596598921343,-0.0006135490257292,1.01464581489563,0.0016500424826517,-0.0002033985219895,1.0032185316085815,0.0007790114032104,0.9927151425648032,0.9927151425648032,0.992608705720352,1.5880593506878427e-09,6.375576776918024e-05,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2105,2105,2105,52.0087571553,52.0783627471,0.993679300759,0.993760051835,1.0,0.0,-0.0,0.0,1.0,-0.20000000298,0.000155879,0.991038,0.0023968,1000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO1000_sha1=b89068225711128845d3205ce20dc5347091c0d5.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO1000_sha1=b89068225711128845d3205ce20dc5347091c0d5.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO1000_sha1=b89068225711128845d3205ce20dc5347091c0d5.arw_pattern.npy,0.0001786259381333,False,0.0003270983870606,0.9886003732681274,0.0021505067124962,0.0001844077487476,0.9910050630569458,0.0024095093831419,0.0006916935672052,0.9768437147140504,0.0011573303490877,0.9831190484454732,0.9831190484454732,0.982178999106766,-1.4839243167585892e-09,0.0003127847448922,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2106,2106,2106,51.0585106563,51.0840954537,0.992322338584,0.992359004428,1.0,0.0,-0.10000000149,0.0,1.0,-0.10000000149,0.000120047,0.990543,0.00329564,2000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO100_sha1=3a400607c565b85540244403d78c073f96ab7b07.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO2000_sha1=6480727fac5a2e0ec660ea12454ab3afcb4f17ca.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO2000_sha1=6480727fac5a2e0ec660ea12454ab3afcb4f17ca.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_another_hole_in_the_wall_ISO2000_sha1=6480727fac5a2e0ec660ea12454ab3afcb4f17ca.arw_pattern.npy,0.0002465492871124,False,0.0001427772804163,0.9913046956062316,0.0029418503399938,8.879353117663413e-05,0.9903899431228638,0.0032654686365276,0.0007220076513476,0.9730976223945618,0.0015764660201966,0.9682362582235264,0.9682362582235264,0.9667700282428244,-1.794922210862637e-09,0.000447956030257,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2107,2107,2107,42.7146773923,45.4994750093,0.969262679494,0.982061702854,1.0,0.0,0.20000000298,0.0,1.0,-0.600000023842,0.000518569,0.994298,0.00560921,1250.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1250_sha1=37b6b1ee971e30b9695f8216b41fe031c5076f0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1250_sha1=37b6b1ee971e30b9695f8216b41fe031c5076f0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1250_sha1=37b6b1ee971e30b9695f8216b41fe031c5076f0a.arw_pattern.npy,0.0014804074307903,False,0.004956922493875,0.9614120125770568,0.0053581278771162,0.0015809019096195,0.9890491366386414,0.0058048730716109,0.0080136945471167,0.8705397248268127,0.003982963040471,0.8607104931871129,0.8607104931871129,0.8750460471186783,6.044054146059351e-10,0.0006292787147685,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2108,2108,2108,42.4361893701,44.808014361,0.963022899317,0.974310563317,1.0,0.0,0.10000000149,0.0,1.0,-0.600000023842,0.000650116,0.985891,0.0086138,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=ddf1d1b0521781567e94729aa257e67f92e6b224.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=ddf1d1b0521781567e94729aa257e67f92e6b224.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=ddf1d1b0521781567e94729aa257e67f92e6b224.arw_pattern.npy,0.0022180087398737,False,0.004085665103048,0.9650697112083436,0.0082517499104142,0.0012015106622129,0.9868342876434326,0.0095920655876398,0.0081611787900328,0.8639247417449951,0.0056576151400804,0.7078953465284696,0.7078953465284696,0.7575235908191789,-9.062562922323991e-10,0.0009340943070128,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2109,2109,2109,43.7089815465,44.5876912778,0.966272105158,0.971500572803,1.0,0.0,0.20000000298,0.0,1.0,-0.10000000149,0.000363254,0.989007,0.00815942,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO1000_sha1=17a6c178a6c3d0629d46db989fe717e6e7fae9ff.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=0a5c06bf599e54fa5a6fb270441b4b6c62c6e7d6.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=0a5c06bf599e54fa5a6fb270441b4b6c62c6e7d6.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_consignes_brighter_ISO6400_sha1=0a5c06bf599e54fa5a6fb270441b4b6c62c6e7d6.arw_pattern.npy,0.0021266785915941,False,0.0026875261683017,0.9763346314430236,0.0079774092882871,0.0016246765153482,0.9843637943267822,0.0095350816845893,0.002892057178542,0.9426722526550292,0.0051008882001042,0.7837477077903265,0.7837477077903265,0.798188701616478,-3.3534297561033104e-09,0.0009277057251892,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
2110,2110,2110,43.5252142878,43.5252142878,0.98420557382,0.98420557382,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000176341,1.00118,0.00301106,400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO400_sha1=af95695a80a86dedee0f154f170d170746e797ce.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO400_sha1=af95695a80a86dedee0f154f170d170746e797ce.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO400_sha1=af95695a80a86dedee0f154f170d170746e797ce.raf_pattern.npy,0.0005808978457935,False,-0.0005071956547908,1.0038893222808838,0.0033932684455066,-0.0002340537175768,1.0013500452041626,0.0035794919822365,0.0001186621084343,0.9979695081710817,0.0018869006307795,0.9987277006958593,0.9987277006958593,0.9987266430362948,3.98493638087416e-09,7.674788503209129e-05,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793
2111,2111,2111,43.6596318297,43.6596318297,0.985637251706,0.985637251706,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0183353,0.694849,0.00817458,3200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO3200_sha1=65cd7a347558e8a5535a1cb251910795f35a58c9.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO3200_sha1=65cd7a347558e8a5535a1cb251910795f35a58c9.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO3200_sha1=65cd7a347558e8a5535a1cb251910795f35a58c9.raf_pattern.npy,0.0009786948794499,False,0.0167129300534725,0.7014406323432922,0.0123612973839044,0.0159571655094623,0.7075892686843872,0.0136349899694323,0.020246610045433,0.6754240393638611,0.0031567676924169,0.9923901089064464,0.9923901089064464,0.8500688345352181,2.304360480209766e-09,0.0108630191534757,0.062442776048342793,0.06256485381187817,0.062442776048342793,0.06256485381187817,0.062442776048342793,0.06256485381187817,0.062442776048342793,0.06256485381187817
2112,2112,2112,45.3436227383,45.3436227383,0.990413428147,0.990413428147,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0404548,0.343821,0.00696349,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_GT_ISO200_sha1=724569ecdc7d16355f3feffa0039b4ea90c31949.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO6400_sha1=a94d81d5dd66449750332526fc31a325b3b2bea9.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO6400_sha1=a94d81d5dd66449750332526fc31a325b3b2bea9.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-heads_ISO6400_sha1=a94d81d5dd66449750332526fc31a325b3b2bea9.raf_pattern.npy,0.0007046542596071,False,0.0391234159469604,0.3493512272834778,0.0122511582449078,0.0392589196562767,0.3489605784416199,0.0118530057370662,0.0415580123662948,0.3326582610607147,0.002558279549703,0.97956868223994,0.97956868223994,0.3775928089732751,8.707648491146357e-10,0.0224943663924932,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048
2113,2113,2113,47.4804314281,47.9727426052,0.989322628828,0.989823845421,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-0.000116775,1.00152,0.00266297,500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO500_sha1=f9cdb0df06c189ad4aaca75bb8f47facb77700f4.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO500_sha1=f9cdb0df06c189ad4aaca75bb8f47facb77700f4.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO500_sha1=f9cdb0df06c189ad4aaca75bb8f47facb77700f4.raf_pattern.npy,0.0004674765805248,False,-0.0001610645267646,1.002383828163147,0.0027075738180428,4.33751119999215e-05,1.0003825426101685,0.0025378870777785,0.0002264233189634,0.9965721368789672,0.0013801344903185,0.991615317277036,0.991615317277036,0.9916521937091533,-1.6180393691556103e-09,4.4758515286957845e-05,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511
2114,2114,2114,46.9828793578,47.4142861273,0.987618792029,0.988113355061,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-0.000448498,1.0047,0.00414556,2000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO2000_sha1=b4cd2dd3df8dacf82e4cbac6bb5f36233c44ea63.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO2000_sha1=b4cd2dd3df8dacf82e4cbac6bb5f36233c44ea63.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO2000_sha1=b4cd2dd3df8dacf82e4cbac6bb5f36233c44ea63.raf_pattern.npy,0.0008499859832227,False,-0.0006119379540905,1.0067088603973389,0.0045909415930509,-0.0002463212003931,1.002530813217163,0.0044174375943839,9.53566559473984e-05,0.9965941905975342,0.002543649636209,0.9769729809691164,0.9769729809691164,0.9770092320192084,2.938435494925784e-09,0.0001753883698256,0.062442776048342793,0.06232069828480742,0.062442776048342793,0.06232069828480742,0.062442776048342793,0.06232069828480742,0.062442776048342793,0.06232069828480742
2115,2115,2115,50.9818038643,51.1907408057,0.993662675441,0.993805246329,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,0.0396739,0.365604,0.00260259,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_GT_ISO200_sha1=f4c3ce760319946c83b69987585a05790562a136.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO6400_sha1=d15edf0f3deb4cf14f9774adac66f798e25e677f.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO6400_sha1=d15edf0f3deb4cf14f9774adac66f798e25e677f.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-pig_ISO6400_sha1=d15edf0f3deb4cf14f9774adac66f798e25e677f.raf_pattern.npy,0.0005671153194271,False,0.039663303643465,0.3653357625007629,0.0028830792289227,0.0397845730185508,0.3641801178455353,0.0027951367665082,0.0390439704060554,0.3731934428215027,0.0017141732387244,0.9087823110230062,0.9087823110230062,0.0954692367807479,1.7795266371578573e-09,0.010742500424385,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048
2116,2116,2116,33.5879166879,33.8428930033,0.974902557579,0.978242386634,1.0,0.0,-0.20000000298,0.0,1.0,-0.0,-0.000725921,1.01509,0.00677756,1600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_Sevenbicycles_GT_ISO200_sha1=7e9072000a02e6d36fbec540a8b20557fcd603f5.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_Sevenbicycles_GT_ISO200_sha1=7e9072000a02e6d36fbec540a8b20557fcd603f5.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_Sevenbicycles_ISO1600_sha1=0b97d510103fc38e65a4c052d914aaae5a395d4a.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_Sevenbicycles_ISO1600_sha1=0b97d510103fc38e65a4c052d914aaae5a395d4a.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_Sevenbicycles_ISO1600_sha1=0b97d510103fc38e65a4c052d914aaae5a395d4a.raf_pattern.npy,0.0011375547619536,False,-0.0008771041757427,1.0164469480514526,0.0044428803957998,-0.0008305357187055,1.01585853099823,0.0056916256435215,-0.000417245842982,1.0107905864715576,0.0043622236698865,0.9936344992452134,0.9936344992452134,0.9931192906168752,1.9481788058328675e-06,-0.0008945738663896,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511,0.062442776048342793,0.06238173716657511
